id_prod,date,session_id,client_id,sex,birth,price,categ,age,segment_client
1_312,2021-03-05 12:10:12.078686,s_2082,c_6714,f,1968,24.56,1,53,B2B
1_403,2021-03-05 12:10:34.156373,s_2082,c_6714,f,1968,17.99,1,53,B2B
0_1473,2021-03-05 12:14:38.547697,s_2082,c_6714,f,1968,15.99,0,53,B2B
0_1665,2021-03-05 12:23:07.862994,s_2087,c_6714,f,1968,15.99,0,53,B2B
1_448,2021-03-05 12:40:08.491745,s_2087,c_6714,f,1968,13.79,1,53,B2B
0_1428,2021-03-05 12:40:16.657839,s_2082,c_6714,f,1968,3.55,0,53,B2B
0_1409,2021-03-05 12:47:15.600313,s_2087,c_6714,f,1968,4.99,0,53,B2B
1_425,2021-03-05 13:11:44.157433,s_2104,c_1609,m,1980,16.99,1,41,B2B
1_397,2021-03-05 13:12:50.398346,s_2087,c_6714,f,1968,18.99,1,53,B2B
0_1319,2021-03-05 13:17:49.593609,s_2108,c_1609,m,1980,14.99,0,41,B2B
0_1574,2021-03-05 13:21:31.694741,s_2108,c_1609,m,1980,9.67,0,41,B2B
1_412,2021-03-05 13:30:42.516919,s_2087,c_6714,f,1968,16.65,1,53,B2B
0_1258,2021-03-05 13:45:43.815157,s_2104,c_1609,m,1980,17.94,0,41,B2B
1_512,2021-03-05 13:47:17.696479,s_2087,c_6714,f,1968,35.06,1,53,B2B
0_1639,2021-03-05 13:54:53.035424,s_2125,c_6714,f,1968,6.99,0,53,B2B
0_1623,2021-03-05 14:05:54.085367,s_2125,c_6714,f,1968,7.99,0,53,B2B
1_339,2021-03-05 14:25:51.819200,s_2135,c_1609,m,1980,22.99,1,41,B2B
1_529,2021-03-05 14:36:40.307699,s_2125,c_6714,f,1968,17.99,1,53,B2B
0_1361,2021-03-05 14:43:01.302488,s_2125,c_6714,f,1968,3.99,0,53,B2B
0_1428,2021-03-05 14:52:22.190306,s_2135,c_1609,m,1980,3.55,0,41,B2B
0_2002,2021-03-05 14:54:13.584609,s_2125,c_6714,f,1968,19.16,0,53,B2B
0_1409,2021-03-05 14:56:42.938730,s_2135,c_1609,m,1980,4.99,0,41,B2B
0_1502,2021-03-05 14:57:59.820043,s_2125,c_6714,f,1968,8.13,0,53,B2B
0_1063,2021-03-05 15:34:29.562857,s_2158,c_1609,m,1980,5.99,0,41,B2B
0_1403,2021-03-05 18:20:52.121316,s_2206,c_1609,m,1980,15.99,0,41,B2B
0_1607,2021-03-05 18:21:50.405193,s_2207,c_1609,m,1980,3.99,0,41,B2B
0_1394,2021-03-05 18:37:35.377768,s_2206,c_1609,m,1980,15.63,0,41,B2B
0_1393,2021-03-05 19:02:12.832058,s_2207,c_1609,m,1980,11.99,0,41,B2B
0_2129,2021-03-05 19:43:43.614354,s_2231,c_1609,m,1980,5.99,0,41,B2B
1_370,2021-03-05 20:07:27.603256,s_2239,c_3454,m,1969,13.11,1,52,B2B
1_325,2021-03-05 20:57:13.766582,s_2254,c_1609,m,1980,27.99,1,41,B2B
0_1422,2021-03-05 21:00:51.466913,s_2254,c_1609,m,1980,11.41,0,41,B2B
0_1559,2021-03-05 21:04:12.785742,s_2254,c_1609,m,1980,9.99,0,41,B2B
0_1579,2021-03-05 21:41:12.610927,s_2254,c_1609,m,1980,3.99,0,41,B2B
1_369,2021-03-05 21:45:57.927360,s_2272,c_4958,m,1999,23.99,1,22,B2B
2_169,2021-03-05 22:22:01.701092,s_2284,c_4958,m,1999,111.99,2,22,B2B
0_1065,2021-03-05 22:59:53.863371,s_2297,c_1609,m,1980,15.99,0,41,B2B
0_1532,2021-03-05 23:03:40.504735,s_2297,c_1609,m,1980,17.14,0,41,B2B
1_378,2021-03-05 23:12:07.001916,s_2302,c_3454,m,1969,26.61,1,52,B2B
0_1574,2021-03-05 23:15:21.521795,s_2304,c_3454,m,1969,9.67,0,52,B2B
0_1517,2021-03-05 23:35:24.130498,s_2312,c_3454,m,1969,17.99,0,52,B2B
0_664,2021-03-06 00:17:17.783787,s_2328,c_1609,m,1980,5.13,0,41,B2B
0_1121,2021-03-06 00:19:51.738997,s_2328,c_1609,m,1980,19.99,0,41,B2B
0_1073,2021-03-06 00:25:43.652788,s_2331,c_3454,m,1969,13.99,0,52,B2B
1_273,2021-03-06 00:43:14.622597,s_2336,c_1609,m,1980,47.99,1,41,B2B
0_1603,2021-03-06 00:57:56.868565,s_2339,c_1609,m,1980,8.99,0,41,B2B
0_1385,2021-03-06 01:01:09.852370,s_2339,c_1609,m,1980,11.99,0,41,B2B
0_1366,2021-03-06 01:04:39.314681,s_2339,c_1609,m,1980,16.65,0,41,B2B
0_1457,2021-03-06 01:11:12.290938,s_2339,c_1609,m,1980,11.99,0,41,B2B
0_1545,2021-03-06 01:14:39.742116,s_2336,c_1609,m,1980,18.99,0,41,B2B
1_282,2021-03-06 02:06:43.003223,s_2365,c_3454,m,1969,23.2,1,52,B2B
0_1574,2021-03-06 02:13:30.116545,s_2368,c_3454,m,1969,9.67,0,52,B2B
2_108,2021-03-06 02:20:52.385360,s_2370,c_4958,m,1999,63.36,2,22,B2B
1_622,2021-03-06 02:26:51.887598,s_2368,c_3454,m,1969,17.41,1,52,B2B
0_465,2021-03-06 02:27:39.679784,s_2374,c_1609,m,1980,14.99,0,41,B2B
0_222,2021-03-06 02:31:18.414606,s_2374,c_1609,m,1980,19.65,0,41,B2B
0_1352,2021-03-06 02:55:44.479437,s_2374,c_1609,m,1980,4.5,0,41,B2B
1_457,2021-03-06 03:02:59.034202,s_2370,c_4958,m,1999,22.99,1,22,B2B
0_2128,2021-03-06 04:05:59.968251,s_2406,c_1609,m,1980,3.64,0,41,B2B
0_379,2021-03-06 04:14:35.553521,s_2406,c_1609,m,1980,9.99,0,41,B2B
0_1532,2021-03-06 04:57:19.340446,s_2420,c_1609,m,1980,17.14,0,41,B2B
0_1349,2021-03-06 05:23:39.351658,s_2420,c_1609,m,1980,15.99,0,41,B2B
0_1513,2021-03-06 06:54:47.525400,s_2457,c_1609,m,1980,8.99,0,41,B2B
0_1574,2021-03-06 07:04:05.467673,s_2457,c_1609,m,1980,9.67,0,41,B2B
0_1434,2021-03-06 07:25:32.308794,s_2457,c_1609,m,1980,8.58,0,41,B2B
1_381,2021-03-06 07:46:31.528755,s_2471,c_3454,m,1969,15.99,1,52,B2B
1_558,2021-03-06 07:58:11.555034,s_2475,c_3454,m,1969,24.51,1,52,B2B
0_1334,2021-03-06 08:33:21.663064,s_2485,c_1609,m,1980,17.74,0,41,B2B
0_1287,2021-03-06 08:35:27.953151,s_2486,c_1609,m,1980,11.99,0,41,B2B
0_1885,2021-03-06 08:36:03.668388,s_2486,c_1609,m,1980,6.99,0,41,B2B
0_1390,2021-03-06 08:38:36.390395,s_2487,c_1609,m,1980,19.37,0,41,B2B
0_1714,2021-03-06 08:40:44.467479,s_2487,c_1609,m,1980,16.74,0,41,B2B
0_1106,2021-03-06 09:15:51.822662,s_2487,c_1609,m,1980,14.27,0,41,B2B
0_1072,2021-03-06 10:18:20.061009,s_2520,c_6714,f,1968,14.82,0,53,B2B
0_1002,2021-03-06 11:10:02.141497,s_2520,c_6714,f,1968,8.31,0,53,B2B
1_365,2021-03-06 12:08:31.981386,s_2555,c_3454,m,1969,13.99,1,52,B2B
1_493,2021-03-06 12:25:57.048472,s_2555,c_3454,m,1969,10.99,1,52,B2B
0_1256,2021-03-06 12:28:49.904324,s_2563,c_1609,m,1980,11.03,0,41,B2B
0_1422,2021-03-06 12:33:21.816572,s_2563,c_1609,m,1980,11.41,0,41,B2B
1_426,2021-03-06 13:05:49.951508,s_2563,c_1609,m,1980,19.44,1,41,B2B
0_1458,2021-03-06 13:12:29.107366,s_2579,c_1609,m,1980,6.55,0,41,B2B
0_1485,2021-03-06 13:13:59.447567,s_2563,c_1609,m,1980,18.99,0,41,B2B
0_1206,2021-03-06 15:05:22.770100,s_2615,c_3454,m,1969,4.33,0,52,B2B
0_1666,2021-03-06 15:32:06.882604,s_2624,c_1609,m,1980,8.78,0,41,B2B
0_1397,2021-03-06 15:36:04.293632,s_2624,c_1609,m,1980,14.99,0,41,B2B
0_2156,2021-03-06 15:36:10.147760,s_2626,c_1609,m,1980,4.63,0,41,B2B
0_1166,2021-03-06 15:37:48.879265,s_2624,c_1609,m,1980,18.45,0,41,B2B
1_262,2021-03-06 15:44:40.361459,s_2631,c_1609,m,1980,26.25,1,41,B2B
0_1115,2021-03-06 15:46:27.635168,s_2632,c_1609,m,1980,6.99,0,41,B2B
0_2229,2021-03-06 15:49:52.981383,s_2632,c_1609,m,1980,4.99,0,41,B2B
0_1395,2021-03-06 15:55:35.620534,s_2637,c_1609,m,1980,3.99,0,41,B2B
0_1157,2021-03-06 15:58:34.903885,s_2632,c_1609,m,1980,18.99,0,41,B2B
0_2061,2021-03-06 16:14:52.632098,s_2632,c_1609,m,1980,9.99,0,41,B2B
0_1480,2021-03-06 16:18:43.902432,s_2642,c_1609,m,1980,4.15,0,41,B2B
1_498,2021-03-06 16:22:14.900435,s_2642,c_1609,m,1980,23.37,1,41,B2B
0_1306,2021-03-06 16:25:09.674963,s_2642,c_1609,m,1980,16.22,0,41,B2B
0_1465,2021-03-06 18:13:39.300897,s_2675,c_1609,m,1980,3.99,0,41,B2B
1_381,2021-03-06 18:26:43.601397,s_2675,c_1609,m,1980,15.99,1,41,B2B
0_639,2021-03-06 18:34:56.559714,s_2675,c_1609,m,1980,4.99,0,41,B2B
0_1267,2021-03-06 18:47:29.318244,s_2685,c_1609,m,1980,3.99,0,41,B2B
0_1054,2021-03-06 18:55:11.037016,s_2685,c_1609,m,1980,8.11,0,41,B2B
1_369,2021-03-06 19:04:10.388826,s_2692,c_1609,m,1980,23.99,1,41,B2B
2_175,2021-03-06 19:31:42.810991,s_2701,c_4958,m,1999,60.99,2,22,B2B
0_2233,2021-03-06 19:50:34.611798,s_2706,c_3454,m,1969,19.99,0,52,B2B
2_59,2021-03-06 20:08:03.451129,s_2701,c_4958,m,1999,104.99,2,22,B2B
1_568,2021-03-06 21:55:35.737062,s_2744,c_4958,m,1999,19.35,1,22,B2B
0_1357,2021-03-06 22:21:06.930559,s_2751,c_1609,m,1980,15.99,0,41,B2B
1_414,2021-03-06 22:29:59.968358,s_2751,c_1609,m,1980,23.83,1,41,B2B
0_1326,2021-03-06 22:30:37.171910,s_2751,c_1609,m,1980,14.74,0,41,B2B
2_62,2021-03-06 22:34:40.386116,s_2744,c_4958,m,1999,60.96,2,22,B2B
0_1033,2021-03-06 22:42:55.283818,s_2751,c_1609,m,1980,7.99,0,41,B2B
1_301,2021-03-06 23:01:41.180239,s_2765,c_3454,m,1969,27.99,1,52,B2B
1_453,2021-03-06 23:33:36.329876,s_2780,c_3454,m,1969,13.99,1,52,B2B
1_534,2021-03-06 23:38:02.308343,s_2781,c_3454,m,1969,13.43,1,52,B2B
1_441,2021-03-06 23:44:25.194393,s_2780,c_3454,m,1969,24.99,1,52,B2B
1_121,2021-03-07 00:27:29.584931,s_2796,c_3454,m,1969,49.99,1,52,B2B
1_445,2021-03-07 00:40:03.871243,s_2800,c_3454,m,1969,23.99,1,52,B2B
1_337,2021-03-07 00:41:55.924064,s_2802,c_1609,m,1980,24.99,1,41,B2B
0_1419,2021-03-07 00:45:14.116444,s_2805,c_3454,m,1969,8.99,0,52,B2B
0_1455,2021-03-07 00:49:40.491791,s_2806,c_3454,m,1969,8.99,0,52,B2B
0_1340,2021-03-07 01:03:01.103063,s_2802,c_1609,m,1980,14.76,0,41,B2B
0_1328,2021-03-07 01:09:59.023770,s_2802,c_1609,m,1980,8.52,0,41,B2B
0_1258,2021-03-07 01:11:57.978172,s_2815,c_1609,m,1980,17.94,0,41,B2B
0_518,2021-03-07 01:25:24.113205,s_2819,c_1609,m,1980,12.1,0,41,B2B
0_1566,2021-03-07 01:46:20.185576,s_2827,c_1609,m,1980,9.04,0,41,B2B
0_1360,2021-03-07 01:51:18.268265,s_2815,c_1609,m,1980,4.33,0,41,B2B
1_426,2021-03-07 02:17:46.669777,s_2837,c_4958,m,1999,19.44,1,22,B2B
1_413,2021-03-07 02:18:41.031934,s_2838,c_3454,m,1969,17.99,1,52,B2B
0_1755,2021-03-07 02:48:16.419458,s_2846,c_1609,m,1980,8.99,0,41,B2B
1_90,2021-03-07 02:59:40.644157,s_2851,c_1609,m,1980,24.19,1,41,B2B
0_1333,2021-03-07 03:07:27.203502,s_2846,c_1609,m,1980,5.99,0,41,B2B
0_2080,2021-03-07 03:19:03.627517,s_2856,c_1609,m,1980,12.76,0,41,B2B
0_1356,2021-03-07 03:29:23.148202,s_2856,c_1609,m,1980,5.57,0,41,B2B
0_1345,2021-03-07 03:40:45.221132,s_2851,c_1609,m,1980,17.99,0,41,B2B
0_1626,2021-03-07 03:47:03.600107,s_2856,c_1609,m,1980,14.02,0,41,B2B
1_434,2021-03-07 05:21:25.875678,s_2893,c_1609,m,1980,15.87,1,41,B2B
0_1557,2021-03-07 05:22:27.451926,s_2893,c_1609,m,1980,6.99,0,41,B2B
0_1443,2021-03-07 06:51:39.888125,s_2924,c_1609,m,1980,5.99,0,41,B2B
0_1419,2021-03-07 06:57:46.878517,s_2924,c_1609,m,1980,8.99,0,41,B2B
0_1668,2021-03-07 07:03:39.559050,s_2924,c_1609,m,1980,14.62,0,41,B2B
0_1255,2021-03-07 07:17:58.788397,s_2924,c_1609,m,1980,10.99,0,41,B2B
0_1452,2021-03-07 07:20:06.223131,s_2924,c_1609,m,1980,13.77,0,41,B2B
0_1274,2021-03-07 07:27:46.358893,s_2924,c_1609,m,1980,7.86,0,41,B2B
0_1678,2021-03-07 08:32:52.499450,s_2960,c_3454,m,1969,13.83,0,52,B2B
0_1023,2021-03-07 08:38:19.361624,s_2962,c_1609,m,1980,4.99,0,41,B2B
0_1334,2021-03-07 08:50:09.687860,s_2962,c_1609,m,1980,17.74,0,41,B2B
0_2151,2021-03-07 09:32:21.605531,s_2980,c_1609,m,1980,16.99,0,41,B2B
0_1611,2021-03-07 09:33:02.741289,s_2980,c_1609,m,1980,11.99,0,41,B2B
0_1612,2021-03-07 11:53:00.550838,s_3014,c_1609,m,1980,13.54,0,41,B2B
0_1311,2021-03-07 12:51:05.019617,s_3037,c_3454,m,1969,18.99,0,52,B2B
0_1183,2021-03-07 15:26:38.112466,s_3082,c_1609,m,1980,17.99,0,41,B2B
0_1373,2021-03-07 15:54:27.291070,s_3086,c_1609,m,1980,18.99,0,41,B2B
0_1349,2021-03-07 15:57:05.320857,s_3088,c_1609,m,1980,15.99,0,41,B2B
0_2291,2021-03-07 15:58:19.235606,s_3088,c_1609,m,1980,12.99,0,41,B2B
0_1881,2021-03-07 16:08:26.915012,s_3086,c_1609,m,1980,7.99,0,41,B2B
0_1608,2021-03-07 16:13:03.315770,s_3086,c_1609,m,1980,12.24,0,41,B2B
1_445,2021-03-07 17:05:34.464611,s_3108,c_4958,m,1999,23.99,1,22,B2B
1_619,2021-03-07 17:19:59.815672,s_3112,c_4958,m,1999,12.99,1,22,B2B
0_1573,2021-03-07 17:50:06.922263,s_3120,c_3454,m,1969,6.99,0,52,B2B
1_282,2021-03-07 17:53:37.122713,s_3121,c_1609,m,1980,23.2,1,41,B2B
1_718,2021-03-07 18:11:14.580664,s_3120,c_3454,m,1969,21.39,1,52,B2B
0_1112,2021-03-07 19:21:43.858274,s_3145,c_1609,m,1980,7.27,0,41,B2B
1_358,2021-03-07 21:24:13.997665,s_3189,c_1609,m,1980,17.24,1,41,B2B
0_1774,2021-03-07 23:47:11.104717,s_3228,c_1609,m,1980,11.54,0,41,B2B
0_1361,2021-03-07 23:47:27.505570,s_3229,c_3454,m,1969,3.99,0,52,B2B
1_246,2021-03-07 23:50:49.177102,s_3230,c_4958,m,1999,18.75,1,22,B2B
0_2019,2021-03-08 00:24:51.244682,s_3228,c_1609,m,1980,7.99,0,41,B2B
1_398,2021-03-08 00:43:26.646122,s_3244,c_1609,m,1980,10.17,1,41,B2B
0_1360,2021-03-08 00:52:23.019381,s_3244,c_1609,m,1980,4.33,0,41,B2B
0_1437,2021-03-08 01:03:04.822981,s_3244,c_1609,m,1980,3.99,0,41,B2B
0_1167,2021-03-08 01:17:46.419238,s_3244,c_1609,m,1980,8.99,0,41,B2B
2_185,2021-03-08 01:39:03.755607,s_3255,c_4958,m,1999,43.99,2,22,B2B
0_1636,2021-03-08 02:07:42.062514,s_3266,c_1609,m,1980,9.45,0,41,B2B
0_1416,2021-03-08 02:14:50.332765,s_3270,c_1609,m,1980,9.56,0,41,B2B
0_1411,2021-03-08 02:29:30.887305,s_3270,c_1609,m,1980,8.99,0,41,B2B
0_2271,2021-03-08 02:37:58.230079,s_3270,c_1609,m,1980,13.99,0,41,B2B
0_491,2021-03-08 02:44:29.548839,s_3270,c_1609,m,1980,16.99,0,41,B2B
1_248,2021-03-08 02:57:09.712509,s_3270,c_1609,m,1980,10.75,1,41,B2B
0_558,2021-03-08 03:07:37.361708,s_3270,c_1609,m,1980,13.29,0,41,B2B
2_188,2021-03-08 03:16:02.895640,s_3284,c_4958,m,1999,73.72,2,22,B2B
2_127,2021-03-08 03:21:07.380045,s_3287,c_4958,m,1999,68.99,2,22,B2B
1_285,2021-03-08 03:21:15.972013,s_3288,c_1609,m,1980,14.99,1,41,B2B
0_1157,2021-03-08 03:25:56.120751,s_3288,c_1609,m,1980,18.99,0,41,B2B
0_1560,2021-03-08 03:28:55.894412,s_3292,c_1609,m,1980,12.12,0,41,B2B
0_2290,2021-03-08 03:35:30.155031,s_3292,c_1609,m,1980,8.8,0,41,B2B
0_2064,2021-03-08 03:56:28.702920,s_3292,c_1609,m,1980,9.85,0,41,B2B
1_400,2021-03-08 03:59:53.264821,s_3305,c_1609,m,1980,16.6,1,41,B2B
1_92,2021-03-08 04:12:50.470247,s_3305,c_1609,m,1980,11.03,1,41,B2B
0_1055,2021-03-08 04:18:35.049375,s_3292,c_1609,m,1980,7.99,0,41,B2B
0_1461,2021-03-08 05:16:21.554435,s_3334,c_1609,m,1980,11.99,0,41,B2B
1_310,2021-03-08 05:18:46.669493,s_3334,c_1609,m,1980,14.2,1,41,B2B
0_1512,2021-03-08 05:19:33.934855,s_3334,c_1609,m,1980,5.29,0,41,B2B
0_1563,2021-03-08 05:30:50.516494,s_3334,c_1609,m,1980,3.99,0,41,B2B
2_9,2021-03-08 05:51:27.101356,s_3348,c_4958,m,1999,54.99,2,22,B2B
0_1040,2021-03-08 06:12:38.781531,s_3357,c_3454,m,1969,6.25,0,52,B2B
1_651,2021-03-08 07:03:33.820875,s_3348,c_4958,m,1999,18.99,1,22,B2B
1_538,2021-03-08 07:18:08.558657,s_3376,c_6714,f,1968,27.03,1,53,B2B
0_1564,2021-03-08 07:40:11.510913,s_3376,c_6714,f,1968,11.12,0,53,B2B
0_1339,2021-03-08 07:41:36.362575,s_3376,c_6714,f,1968,8.99,0,53,B2B
1_648,2021-03-08 07:42:26.006404,s_3376,c_6714,f,1968,32.98,1,53,B2B
0_989,2021-03-08 08:06:46.764928,s_3376,c_6714,f,1968,18.99,0,53,B2B
1_251,2021-03-08 08:30:04.636776,s_3376,c_6714,f,1968,15.99,1,53,B2B
0_1419,2021-03-08 08:30:42.094035,s_3376,c_6714,f,1968,8.99,0,53,B2B
0_1546,2021-03-08 11:10:19.656724,s_3446,c_1609,m,1980,12.86,0,41,B2B
0_1935,2021-03-08 11:10:47.462035,s_3447,c_1609,m,1980,0.99,0,41,B2B
2_43,2021-03-08 11:28:10.675060,s_3454,c_4958,m,1999,69.99,2,22,B2B
2_208,2021-03-08 12:03:24.095638,s_3454,c_4958,m,1999,54.87,2,22,B2B
1_389,2021-03-08 12:21:28.894123,s_3472,c_4958,m,1999,24.99,1,22,B2B
0_1524,2021-03-08 12:52:37.921675,s_3483,c_1609,m,1980,13.94,0,41,B2B
0_1558,2021-03-08 13:07:09.071237,s_3483,c_1609,m,1980,11.19,0,41,B2B
2_110,2021-03-08 13:19:08.891084,s_3494,c_4958,m,1999,62.25,2,22,B2B
0_1047,2021-03-08 13:34:33.588072,s_3500,c_1609,m,1980,6.99,0,41,B2B
0_1472,2021-03-08 13:43:23.843534,s_3500,c_1609,m,1980,12.49,0,41,B2B
0_2168,2021-03-08 13:43:45.436213,s_3500,c_1609,m,1980,11.17,0,41,B2B
1_370,2021-03-08 14:42:35.007311,s_3517,c_1609,m,1980,13.11,1,41,B2B
1_456,2021-03-08 14:42:41.031353,s_3517,c_1609,m,1980,28.27,1,41,B2B
2_110,2021-03-08 20:40:41.229481,s_3628,c_4958,m,1999,62.25,2,22,B2B
0_1617,2021-03-08 21:15:50.740312,s_3639,c_1609,m,1980,11.99,0,41,B2B
0_1424,2021-03-08 21:23:29.389562,s_3639,c_1609,m,1980,8.41,0,41,B2B
0_1460,2021-03-08 21:45:42.126148,s_3639,c_1609,m,1980,4.59,0,41,B2B
2_208,2021-03-08 22:22:17.597493,s_3660,c_4958,m,1999,54.87,2,22,B2B
1_462,2021-03-08 22:30:30.478472,s_3660,c_4958,m,1999,16.66,1,22,B2B
1_676,2021-03-08 22:53:56.700784,s_3660,c_4958,m,1999,19.5,1,22,B2B
0_1508,2021-03-08 22:56:03.494092,s_3670,c_6714,f,1968,8.03,0,53,B2B
0_1451,2021-03-08 23:03:23.115657,s_3670,c_6714,f,1968,19.99,0,53,B2B
0_1471,2021-03-08 23:20:42.299773,s_3670,c_6714,f,1968,12.99,0,53,B2B
0_1946,2021-03-08 23:25:08.253267,s_3670,c_6714,f,1968,5.07,0,53,B2B
0_1464,2021-03-09 00:03:08.696988,s_3690,c_1609,m,1980,8.27,0,41,B2B
0_1449,2021-03-09 00:14:54.751854,s_3690,c_1609,m,1980,4.99,0,41,B2B
0_1018,2021-03-09 00:22:12.377771,s_3690,c_1609,m,1980,11.06,0,41,B2B
0_1418,2021-03-09 00:39:32.720800,s_3700,c_1609,m,1980,8.57,0,41,B2B
0_155,2021-03-09 00:41:40.863837,s_3700,c_1609,m,1980,5.99,0,41,B2B
1_369,2021-03-09 00:42:16.038006,s_3700,c_1609,m,1980,23.99,1,41,B2B
0_1405,2021-03-09 00:49:56.869519,s_3700,c_1609,m,1980,4.99,0,41,B2B
0_1461,2021-03-09 00:53:25.503758,s_3700,c_1609,m,1980,11.99,0,41,B2B
1_456,2021-03-09 00:54:58.109584,s_3703,c_4958,m,1999,28.27,1,22,B2B
0_1361,2021-03-09 01:03:09.349509,s_3700,c_1609,m,1980,3.99,0,41,B2B
2_127,2021-03-09 01:08:11.600638,s_3707,c_4958,m,1999,68.99,2,22,B2B
0_1007,2021-03-09 01:12:38.485033,s_3710,c_3454,m,1969,4.99,0,52,B2B
0_1274,2021-03-09 02:21:45.016937,s_3731,c_3454,m,1969,7.86,0,52,B2B
1_556,2021-03-09 03:33:05.071616,s_3747,c_1609,m,1980,24.47,1,41,B2B
0_1424,2021-03-09 03:33:46.066973,s_3747,c_1609,m,1980,8.41,0,41,B2B
0_1627,2021-03-09 03:58:39.091406,s_3760,c_6714,f,1968,3.99,0,53,B2B
1_248,2021-03-09 04:01:39.793570,s_3760,c_6714,f,1968,10.75,1,53,B2B
1_385,2021-03-09 04:02:11.433691,s_3760,c_6714,f,1968,25.99,1,53,B2B
0_1524,2021-03-09 04:10:00.560074,s_3760,c_6714,f,1968,13.94,0,53,B2B
1_736,2021-03-09 04:44:02.480750,s_3760,c_6714,f,1968,10.29,1,53,B2B
0_1469,2021-03-09 06:21:16.488489,s_3800,c_6714,f,1968,14.99,0,53,B2B
0_1176,2021-03-09 06:44:30.239016,s_3810,c_1609,m,1980,7.65,0,41,B2B
0_66,2021-03-09 07:03:59.013647,s_3821,c_1609,m,1980,7.11,0,41,B2B
0_2146,2021-03-09 07:04:12.756577,s_3821,c_1609,m,1980,11.14,0,41,B2B
0_1009,2021-03-09 07:14:54.298364,s_3821,c_1609,m,1980,14.99,0,41,B2B
0_2291,2021-03-09 07:19:44.776065,s_3821,c_1609,m,1980,12.99,0,41,B2B
1_483,2021-03-09 07:21:50.054925,s_3800,c_6714,f,1968,15.99,1,53,B2B
2_164,2021-03-09 07:59:11.221575,s_3835,c_4958,m,1999,52.26,2,22,B2B
2_110,2021-03-09 08:11:36.644644,s_3835,c_4958,m,1999,62.25,2,22,B2B
0_1563,2021-03-09 08:20:07.150621,s_3844,c_1609,m,1980,3.99,0,41,B2B
0_1250,2021-03-09 08:49:37.473341,s_3847,c_1609,m,1980,5.17,0,41,B2B
0_1640,2021-03-09 09:08:57.677449,s_3852,c_1609,m,1980,10.71,0,41,B2B
0_1223,2021-03-09 09:09:22.836344,s_3852,c_1609,m,1980,5.99,0,41,B2B
0_2059,2021-03-09 09:13:39.631702,s_3852,c_1609,m,1980,12.99,0,41,B2B
0_559,2021-03-09 09:51:49.631667,s_3864,c_1609,m,1980,3.99,0,41,B2B
1_400,2021-03-09 10:00:56.126410,s_3852,c_1609,m,1980,16.6,1,41,B2B
0_1745,2021-03-09 10:07:12.390211,s_3852,c_1609,m,1980,4.99,0,41,B2B
0_1354,2021-03-09 10:47:54.486369,s_3887,c_6714,f,1968,7.02,0,53,B2B
1_388,2021-03-09 11:08:33.436148,s_3894,c_3454,m,1969,16.7,1,52,B2B
0_1468,2021-03-09 11:44:17.507277,s_3887,c_6714,f,1968,6.08,0,53,B2B
1_480,2021-03-09 13:01:41.209650,s_3926,c_4958,m,1999,19.08,1,22,B2B
1_673,2021-03-09 13:04:51.948480,s_3926,c_4958,m,1999,12.99,1,22,B2B
1_388,2021-03-09 13:05:57.720350,s_3927,c_3454,m,1969,16.7,1,52,B2B
2_39,2021-03-09 13:48:57.740155,s_3943,c_4958,m,1999,57.99,2,22,B2B
0_346,2021-03-09 14:32:39.797666,s_3956,c_1609,m,1980,6.1,0,41,B2B
0_1725,2021-03-09 14:40:48.270422,s_3956,c_1609,m,1980,14.99,0,41,B2B
0_1073,2021-03-09 14:48:44.646408,s_3956,c_1609,m,1980,13.99,0,41,B2B
1_574,2021-03-09 14:52:27.339794,s_3956,c_1609,m,1980,33.2,1,41,B2B
0_1634,2021-03-09 14:56:38.571525,s_3956,c_1609,m,1980,5.8,0,41,B2B
0_1152,2021-03-09 15:46:49.410530,s_3980,c_1609,m,1980,10.7,0,41,B2B
0_1339,2021-03-09 15:55:23.375087,s_3980,c_1609,m,1980,8.99,0,41,B2B
0_1073,2021-03-09 16:14:28.284242,s_3980,c_1609,m,1980,13.99,0,41,B2B
0_1431,2021-03-09 16:17:43.719681,s_3980,c_1609,m,1980,10.99,0,41,B2B
0_1264,2021-03-09 16:18:57.812759,s_3980,c_1609,m,1980,15.97,0,41,B2B
0_1558,2021-03-09 16:20:26.400819,s_3988,c_1609,m,1980,11.19,0,41,B2B
0_2246,2021-03-09 16:22:10.779025,s_3988,c_1609,m,1980,6.3,0,41,B2B
1_649,2021-03-09 16:35:04.439068,s_3988,c_1609,m,1980,18.99,1,41,B2B
2_222,2021-03-09 17:25:07.823033,s_4010,c_4958,m,1999,103.58,2,22,B2B
1_282,2021-03-09 17:36:03.470347,s_4012,c_4958,m,1999,23.2,1,22,B2B
2_237,2021-03-09 17:46:40.666167,s_4012,c_4958,m,1999,40.99,2,22,B2B
1_322,2021-03-09 18:45:04.964614,s_4034,c_6714,f,1968,51.6,1,53,B2B
0_1465,2021-03-09 18:55:26.728883,s_4034,c_6714,f,1968,3.99,0,53,B2B
1_398,2021-03-09 19:04:21.163312,s_4034,c_6714,f,1968,10.17,1,53,B2B
2_202,2021-03-09 21:08:02.648472,s_4081,c_4958,m,1999,67.57,2,22,B2B
2_79,2021-03-09 21:11:28.752236,s_4084,c_4958,m,1999,55.99,2,22,B2B
1_280,2021-03-09 21:44:27.900077,s_4097,c_1609,m,1980,15.59,1,41,B2B
