"bien_id","code_dep","code_commune","type_local","surface_carrez","surface_reelle","nombre_pieces"
699,"33","080",Appartement,47.34,46,2
700,"33","096",Maison,103.36,81,4
701,"33","167",Maison,66.02,66,3
702,"33","312",Appartement,43.69,44,2
703,"33","522",Appartement,62.84,63,3
704,"34","333",Maison,29.6,35,3
705,"35","032",Appartement,62.91,62,3
706,"37","122",Appartement,57.03,58,3
707,"38","185",Appartement,88.21,87,4
708,"38","421",Appartement,83.63,83,4
709,"38","421",Appartement,47.67,47,2
710,"40","046",Appartement,70.21,81,4
711,"40","192",Appartement,94.0,120,4
712,"40","326",Appartement,60.65,63,3
713,"44","069",Appartement,51.17,52,3
714,"44","074",Appartement,29.94,35,1
715,"44","201",Maison,45.95,45,2
716,"45","232",Appartement,23.84,24,1
717,"45","232",Maison,116.72,109,4
718,"45","234",Appartement,16.24,83,4
719,"45","285",Maison,73.01,86,3
720,"49","007",Appartement,28.65,29,1
721,"49","015",Appartement,69.08,70,3
722,"51","108",Appartement,25.53,26,1
723,"51","573",Appartement,38.35,39,2
724,"54","329",Appartement,47.6,157,4
725,"56","083",Appartement,36.13,32,2
726,"56","107",Appartement,39.56,39,2
727,"56","121",Appartement,61.47,62,3
728,"59","009",Appartement,76.09,78,3
729,"59","271",Appartement,65.48,67,3
730,"59","367",Appartement,68.77,68,4
731,"60","157",Appartement,60.09,69,4
732,"60","509",Appartement,36.96,63,3
733,"60","684",Appartement,58.5,58,3
734,"62","041",Appartement,22.98,25,1
735,"64","260",Appartement,57.07,72,2
736,"69","096",Appartement,29.94,45,2
737,"69","243",Appartement,83.05,83,3
738,"69","278",Appartement,100.55,102,5
739,"69","382",Appartement,32.43,25,2
740,"69","382",Appartement,27.5,29,1
741,"69","384",Appartement,119.31,123,5
742,"69","384",Appartement,43.01,42,2
743,"69","385",Appartement,24.8,24,1
744,"72","181",Appartement,16.58,17,1
745,"73","257",Appartement,63.8,62,4
746,"74","083",Appartement,63.12,61,2
747,"74","264",Appartement,45.83,45,2
748,"75","102",Appartement,18.96,22,2
749,"75","103",Appartement,39.18,40,1
750,"75","103",Appartement,22.61,21,1
751,"75","103",Appartement,43.71,40,1
752,"75","104",Appartement,62.24,62,4
753,"75","105",Appartement,41.0,44,2
754,"75","106",Appartement,81.15,60,3
755,"75","106",Appartement,117.1,117,5
756,"75","106",Appartement,78.74,81,3
757,"75","106",Appartement,52.84,55,3
758,"75","107",Appartement,15.88,15,1
759,"75","109",Appartement,63.45,51,3
760,"75","110",Appartement,42.01,51,3
761,"75","111",Appartement,69.34,69,4
762,"75","111",Appartement,49.84,50,4
763,"75","113",Appartement,29.68,25,2
764,"75","114",Appartement,84.8,38,2
765,"75","114",Appartement,43.16,43,3
766,"75","114",Appartement,41.66,43,3
767,"75","114",Appartement,25.11,26,1
768,"75","115",Appartement,51.43,55,3
769,"75","115",Appartement,61.82,62,3
770,"75","116",Appartement,59.47,56,2
771,"75","117",Appartement,82.7,80,4
772,"75","117",Appartement,66.21,65,2
773,"75","117",Appartement,23.1,31,2
774,"75","118",Appartement,60.96,58,3
775,"75","118",Appartement,113.66,157,1
776,"75","119",Appartement,24.38,24,1
777,"75","119",Appartement,32.05,34,2
778,"75","119",Appartement,30.9,35,2
779,"75","120",Appartement,11.6,12,1
780,"75","120",Appartement,43.7,44,3
781,"76","217",Appartement,44.51,44,2
782,"77","014",Maison,130.72,129,6
783,"77","169",Appartement,47.32,47,2
784,"77","326",Appartement,76.99,78,4
785,"77","373",Appartement,32.71,34,2
786,"77","438",Appartement,42.0,42,2
787,"77","445",Appartement,43.46,43,2
788,"77","468",Appartement,47.26,47,2
789,"77","470",Appartement,70.09,70,3
790,"77","514",Appartement,53.4,53,3
791,"78","015",Appartement,34.16,34,1
792,"78","092",Appartement,75.76,74,4
793,"78","172",Maison,88.05,95,4
794,"78","217",Appartement,25.7,25,1
795,"78","423",Appartement,65.28,65,3
796,"78","423",Maison,60.09,60,2
797,"78","466",Appartement,46.1,46,2
798,"78","490",Appartement,45.71,46,2
799,"78","646",Appartement,50.33,51,2
800,"78","686",Appartement,94.08,102,5
801,"81","004",Appartement,91.15,92,4
802,"85","288",Appartement,29.56,30,2
803,"87","085",Appartement,26.38,26,1
804,"87","187",Appartement,50.0,40,2
805,"91","027",Appartement,66.23,72,3
806,"91","085",Appartement,22.3,23,1
807,"91","174",Appartement,39.99,40,2
808,"91","228",Appartement,66.25,66,3
809,"91","228",Appartement,54.36,56,2
810,"91","272",Appartement,62.98,62,3
811,"91","363",Appartement,42.36,51,2
812,"91","549",Maison,70.09,68,4
813,"91","589",Appartement,22.23,23,1
814,"91","631",Appartement,50.23,49,3
815,"91","691",Maison,77.06,78,4
816,"92","009",Appartement,73.67,74,3
817,"92","009",Appartement,66.48,65,3
818,"92","012",Appartement,109.17,108,5
819,"92","012",Appartement,22.05,23,2
820,"92","012",Appartement,21.27,27,2
821,"92","012",Appartement,20.44,21,1
822,"92","012",Appartement,43.28,43,2
823,"92","014",Appartement,59.53,58,2
824,"92","019",Appartement,41.1,42,2
825,"92","020",Appartement,38.53,39,2
826,"92","025",Appartement,58.21,45,3
827,"92","025",Maison,72.8,80,4
828,"92","035",Appartement,63.9,64,3
829,"92","044",Appartement,78.35,79,4
830,"92","044",Appartement,102.14,101,4
831,"92","048",Appartement,59.0,71,4
832,"92","049",Appartement,58.03,58,3
833,"92","050",Appartement,20.8,20,1
834,"92","050",Appartement,21.37,21,1
835,"92","051",Appartement,28.86,27,1
836,"92","051",Appartement,34.1,35,1
837,"92","062",Appartement,37.71,32,1
838,"92","063",Appartement,22.21,26,1
839,"92","063",Appartement,50.86,36,1
840,"92","073",Appartement,66.73,66,2
841,"92","075",Appartement,22.9,23,2
842,"93","008",Appartement,36.9,36,2
843,"93","010",Appartement,62.23,63,3
844,"93","031",Appartement,27.7,28,1
845,"93","049",Appartement,63.08,64,4
846,"93","066",Appartement,68.06,68,3
847,"93","074",Appartement,24.55,18,1
848,"94","015",Maison,122.88,90,5
849,"94","016",Appartement,80.36,75,5
850,"94","028",Maison,100.3,100,4
851,"94","033",Appartement,100.96,100,4
852,"94","044",Appartement,67.24,67,3
853,"94","046",Appartement,63.03,63,3
854,"94","068",Appartement,59.44,60,3
855,"94","068",Appartement,59.34,70,3
856,"94","080",Appartement,45.88,49,3
857,"95","060",Appartement,93.89,93,5
858,"95","127",Appartement,18.84,18,1
859,"95","205",Appartement,35.62,50,2
860,"95","218",Maison,103.19,96,5
861,"95","428",Appartement,72.63,70,3
862,"95","491",Appartement,92.54,91,5
863,"95","500",Maison,29.67,121,0
864,"95","607",Maison,84.85,88,5
865,"972","226",Appartement,42.66,37,2
866,"01","173",Appartement,45.36,45,2
867,"06","004",Appartement,51.24,34,2
868,"06","004",Appartement,54.26,50,2
869,"06","012",Appartement,88.39,89,3
870,"06","012",Appartement,38.0,36,2
871,"06","029",Appartement,25.68,26,2
872,"06","079",Appartement,34.94,35,1
873,"06","088",Appartement,13.69,15,1
874,"06","088",Appartement,68.35,70,3
875,"06","114",Appartement,45.5,41,2
876,"06","155",Appartement,24.85,25,2
877,"10","387",Appartement,26.48,25,1
878,"11","170",Maison,31.21,31,2
879,"13","005",Appartement,34.41,34,1
880,"13","005",Appartement,64.23,64,3
881,"13","028",Appartement,21.12,22,1
882,"13","028",Appartement,53.45,50,3
883,"13","086",Appartement,55.0,52,2
884,"13","201",Appartement,68.8,69,3
885,"13","202",Appartement,84.67,74,3
886,"13","204",Appartement,90.06,60,3
887,"13","205",Appartement,49.13,42,2
888,"13","205",Appartement,57.46,56,3
889,"13","206",Appartement,23.07,28,1
890,"13","208",Appartement,27.15,26,1
891,"13","208",Appartement,22.23,22,1
892,"13","212",Appartement,76.28,76,4
893,"13","213",Appartement,66.0,64,4
894,"13","213",Appartement,107.3,94,5
895,"14","220",Appartement,66.36,71,4
896,"14","220",Appartement,29.38,30,1
897,"14","225",Appartement,31.48,31,2
898,"14","715",Appartement,28.89,32,2
899,"18","033",Appartement,114.48,116,4
900,"24","037",Appartement,55.53,52,2
901,"28","085",Maison,98.03,80,4
902,"2A","004",Appartement,72.0,68,3
903,"2A","004",Appartement,41.77,45,1
904,"2A","139",Maison,37.59,42,2
905,"30","133",Appartement,38.29,38,1
906,"30","189",Appartement,76.95,79,4
907,"30","189",Appartement,77.2,80,4
908,"30","334",Appartement,80.15,92,5
909,"31","555",Appartement,38.29,33,2
910,"31","555",Appartement,42.56,42,2
911,"31","555",Appartement,59.36,60,3
912,"31","555",Appartement,18.38,19,1
913,"33","009",Appartement,28.64,28,1
914,"33","063",Appartement,20.05,22,2
915,"33","063",Appartement,41.9,36,2
916,"33","063",Appartement,22.8,25,1
917,"33","063",Appartement,82.42,76,4
918,"33","063",Maison,48.17,48,3
919,"33","199",Maison,88.19,83,4
920,"33","236",Appartement,95.46,85,3
921,"33","281",Appartement,83.34,85,4
922,"33","522",Appartement,20.4,20,1
923,"34","108",Appartement,36.2,36,2
924,"34","301",Appartement,59.04,63,4
925,"35","093",Appartement,44.38,48,2
926,"35","226",Appartement,67.0,67,4
927,"35","238",Appartement,41.46,41,2
928,"35","238",Appartement,76.74,75,4
929,"37","195",Appartement,68.01,68,3
930,"37","261",Appartement,61.54,59,2
931,"38","185",Appartement,128.22,131,4
932,"38","185",Appartement,71.79,77,3
933,"38","191",Appartement,35.57,35,2
934,"38","253",Appartement,71.73,64,3
935,"38","384",Maison,95.87,95,4
936,"38","485",Appartement,19.0,19,2
937,"40","088",Appartement,84.77,51,4
938,"40","296",Appartement,25.53,25,1
939,"41","018",Appartement,45.59,45,2
940,"42","005",Appartement,37.43,37,1
941,"42","187",Appartement,120.99,121,6
942,"42","218",Appartement,28.44,28,2
943,"42","299",Appartement,63.1,62,3
944,"44","047",Appartement,49.26,50,3
945,"44","109",Appartement,68.55,65,4
946,"44","109",Appartement,153.37,160,6
947,"44","109",Appartement,62.1,62,3
948,"44","109",Appartement,28.47,28,1
949,"45","234",Appartement,150.95,137,5
950,"45","234",Appartement,88.98,89,3
951,"49","007",Appartement,78.2,80,4
952,"49","007",Appartement,97.9,98,5
953,"50","197",Maison,65.47,72,6
954,"51","230",Appartement,72.87,55,3
955,"56","007",Appartement,179.73,122,3
956,"59","139",Maison,56.23,56,2
957,"59","178",Appartement,57.69,60,3
958,"59","250",Appartement,47.0,46,3
959,"59","350",Appartement,187.1,172,5
960,"59","368",Appartement,72.5,72,3
961,"59","368",Appartement,107.8,100,4
962,"60","057",Appartement,34.35,34,2
963,"60","175",Appartement,48.21,48,2
964,"60","414",Appartement,84.09,84,4
965,"60","612",Appartement,62.0,63,2
966,"66","003",Appartement,32.19,32,2
967,"69","081",Appartement,88.14,83,4
968,"69","081",Maison,206.78,180,3
969,"69","088",Appartement,71.6,71,3
970,"69","163",Appartement,140.2,153,6
971,"69","381",Appartement,33.53,39,2
972,"69","381",Appartement,73.39,76,4
973,"69","383",Appartement,26.56,29,1
974,"69","389",Appartement,53.63,53,2
975,"73","008",Appartement,47.44,92,3
976,"73","109",Appartement,131.26,137,6
977,"73","150",Appartement,21.64,22,1
978,"74","189",Appartement,24.56,24,2
979,"75","101",Appartement,61.41,61,2
980,"75","101",Appartement,27.83,35,1
981,"75","102",Appartement,83.62,85,2
982,"75","102",Appartement,21.75,20,1
983,"75","102",Appartement,56.08,59,3
984,"75","104",Appartement,45.6,45,2
985,"75","109",Appartement,83.13,90,4
986,"75","110",Appartement,119.1,121,5
987,"75","111",Appartement,50.67,60,3
988,"75","111",Appartement,20.52,22,2
989,"75","111",Appartement,65.62,64,4
990,"75","112",Appartement,38.89,32,2
991,"75","115",Appartement,31.03,31,1
992,"75","115",Appartement,39.1,30,2
993,"75","115",Appartement,22.77,26,1
994,"75","116",Appartement,145.22,140,4
995,"75","116",Appartement,78.96,73,4
996,"75","117",Appartement,56.64,56,4
997,"75","117",Appartement,90.13,85,3
998,"75","117",Appartement,23.57,24,1
999,"75","117",Appartement,17.07,25,2
1000,"75","117",Appartement,29.92,30,2
1001,"75","118",Appartement,54.15,53,3
1002,"75","118",Appartement,59.72,52,2
1003,"75","118",Appartement,12.46,12,1
1004,"75","118",Appartement,58.12,54,3
1005,"75","118",Appartement,36.24,34,2
1006,"75","118",Appartement,64.43,64,3
1007,"75","118",Appartement,9.19,10,1
1008,"75","118",Appartement,17.13,16,1
1009,"75","118",Appartement,18.98,9,1
1010,"75","119",Appartement,42.95,52,3
1011,"75","120",Appartement,7.93,9,1
1012,"76","341",Appartement,53.66,54,2
1013,"76","351",Appartement,69.0,75,3
1014,"77","014",Appartement,33.73,36,2
1015,"77","096",Appartement,34.87,32,1
1016,"77","108",Maison,69.4,57,3
1017,"77","152",Appartement,67.54,67,3
1018,"77","186",Appartement,41.61,44,2
1019,"77","186",Appartement,33.15,34,2
1020,"77","251",Appartement,75.4,75,4
1021,"77","259",Appartement,31.37,32,1
1022,"77","373",Appartement,25.28,27,1
1023,"77","385",Appartement,66.85,66,4
1024,"77","449",Appartement,43.0,43,2
1025,"77","449",Appartement,79.49,79,4
1026,"77","449",Appartement,66.36,66,3
1027,"78","124",Appartement,14.4,14,1
1028,"78","158",Appartement,76.8,78,3
1029,"78","297",Appartement,85.19,21,1
1030,"78","311",Appartement,61.22,68,2
1031,"78","380",Appartement,21.11,26,1
1032,"78","396",Maison,78.71,90,5
1033,"78","650",Appartement,50.64,51,2
1034,"80","021",Appartement,126.73,123,4
1035,"82","121",Appartement,89.67,86,5
1036,"83","016",Appartement,48.51,50,2
1037,"83","027",Appartement,52.04,60,2
1038,"83","062",Appartement,53.78,54,2
1039,"83","069",Appartement,33.12,31,1
1040,"83","070",Appartement,20.69,23,1
1041,"83","123",Maison,86.68,89,4
1042,"83","126",Appartement,71.48,47,2
1043,"83","144",Appartement,60.15,64,3
1044,"83","153",Appartement,30.66,31,1
1045,"84","147",Appartement,82.0,71,2
1046,"91","027",Appartement,38.23,38,2
1047,"91","027",Appartement,49.98,50,2
1048,"91","086",Appartement,64.53,67,3
1049,"91","174",Appartement,15.8,14,1
1050,"91","421",Appartement,31.17,30,2
1051,"91","477",Appartement,63.2,60,3
1052,"91","549",Appartement,40.64,39,2
1053,"91","589",Maison,47.71,50,2
1054,"91","600",Appartement,26.54,29,1
1055,"91","657",Appartement,65.02,64,3
1056,"91","685",Appartement,66.83,67,4
1057,"92","004",Appartement,136.51,138,5
1058,"92","004",Appartement,62.24,58,3
1059,"92","004",Appartement,74.55,73,4
1060,"92","012",Appartement,32.34,32,2
1061,"92","012",Appartement,37.38,37,2
1062,"92","012",Appartement,65.55,64,3
1063,"92","012",Appartement,17.11,19,1
1064,"92","014",Appartement,74.1,74,4
1065,"92","022",Appartement,73.01,66,4
1066,"92","022",Appartement,57.82,56,3
1067,"92","024",Appartement,36.03,32,2
1068,"92","025",Appartement,60.34,60,2
1069,"92","026",Appartement,20.17,20,1
1070,"92","032",Appartement,55.15,56,3
1071,"92","044",Appartement,33.91,33,1
1072,"92","048",Appartement,30.62,28,2
1073,"92","049",Appartement,56.89,53,2
1074,"92","050",Appartement,83.21,84,4
1075,"92","050",Appartement,76.68,83,3
1076,"92","051",Appartement,27.52,72,2
1077,"92","051",Appartement,84.02,85,3
1078,"92","062",Appartement,91.9,91,4
1079,"92","064",Appartement,94.65,100,4
1080,"92","073",Appartement,42.05,44,2
1081,"92","073",Maison,94.45,95,4
1082,"92","075",Appartement,65.63,65,4
1083,"93","013",Appartement,59.2,58,3
1084,"93","045",Appartement,38.71,34,2
1085,"93","045",Appartement,17.15,16,1
1086,"93","046",Appartement,68.38,72,4
1087,"93","057",Appartement,65.18,65,3
1088,"93","064",Appartement,64.77,64,3
1089,"93","070",Appartement,47.42,47,3
1090,"93","070",Appartement,66.11,65,3
1091,"93","071",Appartement,50.8,53,3
1092,"93","072",Appartement,69.3,69,4
1093,"94","004",Appartement,67.48,67,3
1094,"94","015",Appartement,117.0,121,6
1095,"94","022",Appartement,27.5,28,2
1096,"94","022",Appartement,28.73,35,2
1097,"94","022",Appartement,59.6,60,3
1098,"94","043",Appartement,37.87,39,1
1099,"94","047",Appartement,19.13,20,1
1100,"94","059",Maison,119.02,74,4
1101,"94","065",Appartement,52.03,52,3
1102,"94","069",Appartement,21.8,22,1
1103,"94","071",Appartement,70.46,40,2
1104,"94","078",Appartement,68.04,66,4
1105,"94","080",Appartement,48.12,38,3
1106,"94","081",Appartement,64.46,63,4
1107,"95","039",Appartement,111.65,50,2
1108,"95","056",Maison,86.84,78,5
1109,"95","203",Appartement,83.63,84,4
1110,"95","256",Appartement,69.02,67,3
1111,"95","424",Maison,90.7,89,5
1112,"95","452",Appartement,59.61,60,3
1113,"95","607",Appartement,84.58,81,4
1114,"972","229",Appartement,31.95,31,1
1115,"01","244",Maison,120.5,110,5
1116,"02","408",Appartement,39.97,41,2
1117,"02","722",Appartement,142.98,143,5
1118,"04","073",Appartement,29.74,31,1
1119,"06","004",Appartement,51.17,46,3
1120,"06","027",Appartement,26.45,32,1
1121,"06","029",Appartement,40.33,41,1
1122,"06","032",Appartement,52.73,53,2
1123,"06","057",Appartement,71.56,71,4
1124,"06","084",Maison,100.21,102,3
1125,"06","088",Maison,96.39,96,5
1126,"06","088",Appartement,34.31,33,2
1127,"06","088",Appartement,56.45,58,2
1128,"06","088",Appartement,78.45,80,4
1129,"06","088",Appartement,34.04,33,1
1130,"06","088",Appartement,55.44,54,2
1131,"06","088",Appartement,31.43,45,2
1132,"06","108",Appartement,66.2,62,3
1133,"06","120",Appartement,43.89,50,3
1134,"06","155",Appartement,48.68,52,2
1135,"06","155",Appartement,27.59,27,1
1136,"06","161",Appartement,31.99,32,3
1137,"06","161",Appartement,100.55,102,4
1138,"07","100",Maison,28.27,40,3
1139,"07","259",Appartement,59.1,61,3
1140,"10","333",Appartement,50.0,50,2
1141,"11","170",Appartement,37.57,33,3
1142,"11","202",Appartement,20.23,27,1
1143,"11","202",Appartement,20.13,20,2
1144,"11","202",Maison,24.52,26,3
1145,"11","262",Appartement,58.01,64,3
1146,"11","266",Appartement,35.63,35,2
1147,"13","022",Appartement,58.26,58,3
1148,"13","201",Appartement,140.1,143,4
1149,"13","202",Appartement,16.87,21,2
1150,"13","202",Appartement,51.66,56,3
1151,"13","203",Appartement,62.24,68,3
1152,"13","203",Appartement,39.78,37,2
1153,"13","204",Appartement,29.22,35,1
1154,"13","204",Appartement,59.66,61,3
1155,"13","205",Appartement,41.78,41,2
1156,"13","206",Appartement,34.36,70,3
1157,"13","207",Appartement,64.28,64,4
1158,"13","209",Appartement,58.0,57,3
1159,"13","210",Appartement,81.7,83,4
1160,"13","213",Maison,95.65,93,6
1161,"13","213",Appartement,61.23,63,4
1162,"13","213",Appartement,80.67,80,4
1163,"13","215",Appartement,33.51,40,2
1164,"13","215",Appartement,74.13,76,4
1165,"14","079",Appartement,50.83,50,2
1166,"14","220",Appartement,29.02,29,1
1167,"14","220",Appartement,24.82,24,1
1168,"14","338",Appartement,90.0,90,5
1169,"14","338",Maison,38.2,37,3
1170,"17","415",Appartement,70.05,72,3
1171,"17","421",Appartement,35.83,35,2
1172,"22","136",Appartement,141.89,92,3
1173,"24","037",Appartement,36.21,40,2
1174,"25","056",Appartement,69.14,63,2
1175,"25","056",Appartement,36.08,40,2
1176,"25","084",Appartement,60.07,60,4
1177,"26","064",Appartement,85.56,86,3
1178,"28","085",Appartement,54.53,51,2
1179,"28","085",Appartement,12.57,12,1
1180,"29","019",Appartement,46.99,52,2
1181,"2A","041",Appartement,52.43,47,1
1182,"30","062",Appartement,27.42,28,2
1183,"31","116",Appartement,42.31,42,2
1184,"33","039",Appartement,39.53,42,2
1185,"33","039",Appartement,65.0,66,3
1186,"33","063",Appartement,45.56,45,2
1187,"33","063",Appartement,55.46,46,2
1188,"33","063",Appartement,62.05,59,3
1189,"33","063",Appartement,82.19,81,5
1190,"33","119",Appartement,21.93,21,1
1191,"33","312",Appartement,22.39,22,2
1192,"33","318",Appartement,62.8,62,3
1193,"33","318",Appartement,32.57,33,1
1194,"33","376",Maison,71.34,70,3
